symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
GRASIM,Grasim Industries Limited,7(2),Advaitesha Birla,26-Aug-2024 18:49,1169273,,0,0,0,0,Equity Shares,18900,515322,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1169273_1232336_26082024064918_WEB.xml,Promoter Group,Nil,0,49844800,Equity Shares,18900,0,20-Aug-2024,20-Aug-2024,22-Aug-2024,Market Purchase,-,NSE,-
GRASIM,Grasim Industries Limited,7(2),Birla Group Holdings Private Limited,30-May-2024 13:34,1164682,,0,0,0,0,Equity Shares,27809466,505820,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1164682_1146864_30052024013445_WEB.xml,Promoters,129973507,19.1,0,Equity Shares,157782973,23.18,24-May-2024,24-May-2024,28-May-2024,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
