symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
SHRIRAMFIN,Shriram Finance Limited,7(2),Shriram Value Services Limited,02-Apr-2024 18:07,1163460,,0,0,0,0,Equity Shares,5980000,502800,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1163460_1079417_02042024060715_WEB.xml,Promoter Group,20771461,5.53,14268280000,Equity Shares,26751461,7.12,28-Mar-2024,28-Mar-2024,01-Apr-2024,Inter-se-Transfer,-,NSE,-
SHRIRAMFIN,Shriram Finance Limited,7(2),Sanlam Life Insurance Limited,02-Apr-2024 18:07,1163460,,0,0,0,0,Equity Shares,5980000,502801,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1163460_1079417_02042024060715_WEB.xml,Promoter Group,7536951,2.01,14268280000,Equity Shares,1556951,0.42,28-Mar-2024,28-Mar-2024,01-Apr-2024,Inter-se-Transfer,-,NSE,-
SHRIRAMFIN,Shriram Finance Limited,7(2),Shriram Value Services Limited,27-Mar-2024 17:30,1163008,,0,0,0,0,Equity Shares,7778000,501881,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1163008_1074301_27032024053035_WEB.xml,Promoter Group,12993461,3.46,17967180000,Equity Shares,20771461,5.53,22-Mar-2024,22-Mar-2024,26-Mar-2024,Inter-se-Transfer,-,NSE,-
SHRIRAMFIN,Shriram Finance Limited,7(2),Shriram Ownership Trust,27-Mar-2024 17:30,1163008,,0,0,0,0,Equity Shares,7778000,501882,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1163008_1074301_27032024053035_WEB.xml,Promoter Group,7840080,2.09,17967180000,Equity Shares,62080,0.02,22-Mar-2024,22-Mar-2024,26-Mar-2024,Inter-se-Transfer,-,NSE,-
